Transaction Amount,Quantity,Customer Age,Is Fraudulent,Account Age Days,Transaction Hour,Payment Method_bank transfer,Payment Method_credit card,Payment Method_debit card,Device Used_mobile,Device Used_tablet,Product Category_electronics,Product Category_health & beauty,Product Category_home & garden,Product Category_toys & games
165.45,1,29,0,313,5,False,True,False,False,False,True,False,False,False
33.59,2,50,0,267,15,True,False,False,False,True,False,False,False,True
2486.4,4,37,1,192,16,False,False,False,True,False,False,False,True,False
71.36,3,27,0,9,14,True,False,False,True,False,False,False,True,False
539.85,5,30,0,167,18,False,False,True,True,False,True,False,False,False
258.99,4,20,0,365,4,False,False,False,False,True,True,False,False,False
189.26,2,36,0,215,0,False,True,False,True,False,False,False,False,False
338.36,4,47,0,208,5,False,False,True,False,True,True,False,False,False
980.1,2,37,0,188,18,False,False,True,False,False,False,False,True,False
356.22,3,40,0,145,12,False,True,False,True,False,False,False,False,True
286.82,5,27,0,75,0,True,False,False,False,True,False,True,False,False
44.89,5,19,0,38,1,True,False,False,True,False,False,False,True,False
15.15,1,23,0,77,1,False,True,False,False,True,False,False,True,False
108.33,3,39,0,65,16,False,True,False,True,False,False,False,False,True
206.84,1,26,0,238,16,True,False,False,True,False,False,False,False,False
31.4,3,21,0,361,6,True,False,False,False,True,False,False,False,True
317.97,5,40,0,117,4,False,True,False,True,False,False,False,True,False
182.4,2,26,0,81,14,False,False,True,False,True,True,False,False,False
159.98,2,29,0,153,8,False,False,True,False,True,False,True,False,False
83.4,5,29,0,108,1,False,True,False,False,True,False,True,False,False
48.68,1,30,0,254,1,False,True,False,True,False,True,False,False,False
353.97,4,51,0,10,14,False,True,False,False,True,False,False,False,False
113.83,3,24,0,236,4,False,False,False,False,True,False,False,False,True
67.89,1,19,0,216,10,False,False,True,False,True,False,False,False,False
137.46,3,41,0,147,13,False,True,False,True,False,False,False,False,True
466.12,5,47,0,196,23,False,False,True,False,False,False,False,False,True
525.23,1,35,1,8,5,False,True,False,False,False,False,False,True,False
46.15,1,30,0,52,13,True,False,False,False,False,False,False,False,True
684.92,5,42,0,231,21,False,False,False,True,False,False,False,False,False
16.95,5,22,0,341,4,True,False,False,False,False,False,True,False,False
534.9,2,39,1,179,15,False,False,True,True,False,False,False,True,False
336.52,3,43,0,163,9,False,False,False,False,True,False,True,False,False
63.39,4,22,0,274,3,False,False,False,False,True,False,False,False,True
92.44,4,16,0,132,0,True,False,False,False,False,False,True,False,False
165.39,4,32,0,286,3,False,False,True,False,False,False,False,False,False
175.81,2,15,0,92,18,False,False,False,False,False,False,False,True,False
143.5,3,54,0,105,14,True,False,False,False,True,False,False,False,True
300.59,2,38,0,229,1,False,False,False,False,False,False,False,True,False
291.68,5,40,0,168,21,False,False,True,True,False,False,False,False,True
57.71,4,41,0,107,9,False,False,True,False,True,False,False,False,False
109.72,3,26,0,216,6,False,False,False,True,False,False,True,False,False
233.31,5,29,0,267,23,False,False,False,True,False,False,False,False,False
94.51,4,58,0,139,16,False,False,True,False,True,False,False,False,False
45.62,5,38,0,163,6,False,True,False,False,False,True,False,False,False
244.84,5,39,0,194,13,True,False,False,False,False,False,False,True,False
437.46,3,40,0,75,16,False,True,False,False,False,False,True,False,False
277.1,3,47,1,10,17,False,False,False,False,False,True,False,False,False
541.04,5,37,0,351,21,False,False,False,False,False,False,False,False,False
33.16,1,48,0,228,15,False,True,False,True,False,False,False,False,False
258.67,3,50,0,354,5,False,False,False,False,False,False,False,False,False
398.49,4,43,0,300,9,False,False,True,False,False,True,False,False,False
159.67,4,45,0,135,12,False,False,False,True,False,False,False,False,False
133.62,5,13,0,268,21,False,False,False,False,False,False,False,False,True
74.64,5,54,0,115,14,False,False,True,True,False,False,False,False,False
436.36,3,39,0,360,11,False,True,False,True,False,False,False,True,False
47.17,5,49,0,90,6,True,False,False,True,False,False,False,True,False
109.32,3,18,0,217,9,False,False,False,True,False,False,False,True,False
107.34,1,25,0,308,14,True,False,False,False,False,True,False,False,False
24.1,5,38,1,322,19,False,False,True,True,False,False,True,False,False
342.3,2,4,0,364,18,False,False,True,False,True,True,False,False,False
41.91,2,29,0,91,10,False,False,False,False,False,False,False,True,False
50.8,5,35,1,214,15,False,False,True,True,False,False,False,False,True
133.05,2,35,0,31,3,False,False,True,True,False,False,False,False,True
37.39,1,42,0,162,9,False,False,False,True,False,True,False,False,False
75.48,3,32,0,303,2,False,False,True,True,False,False,True,False,False
156.27,1,41,0,75,8,False,True,False,True,False,True,False,False,False
456.21,3,23,0,57,4,True,False,False,False,False,False,False,False,False
232.24,2,21,0,311,10,False,False,True,False,True,False,False,False,True
128.66,2,58,0,277,11,True,False,False,True,False,False,True,False,False
112.69,4,24,0,125,3,False,False,True,False,True,True,False,False,False
11.7,4,39,0,153,2,True,False,False,True,False,False,False,True,False
40.73,2,28,0,76,19,False,False,True,False,False,False,True,False,False
59.82,1,20,0,71,17,True,False,False,True,False,False,False,True,False
665.89,1,39,0,294,3,True,False,False,False,True,False,False,False,False
30.83,5,29,0,60,21,False,False,True,False,True,False,False,True,False
364.81,5,40,0,71,1,True,False,False,True,False,False,False,False,True
209.47,2,38,0,78,1,False,True,False,True,False,True,False,False,False
110.54,4,28,0,68,8,True,False,False,False,True,False,False,False,True
238.35,5,32,0,164,3,False,False,False,False,True,True,False,False,False
607.54,1,53,0,121,17,False,False,True,True,False,True,False,False,False
189.64,1,29,0,124,6,False,False,True,True,False,False,False,False,True
332.65,3,38,0,104,13,False,True,False,False,False,False,True,False,False
24.85,5,40,1,326,2,False,False,False,False,False,False,False,False,False
317.49,1,25,0,258,9,False,False,True,True,False,False,False,False,True
169.36,1,38,0,359,2,False,True,False,True,False,True,False,False,False
553.57,4,40,0,243,6,False,True,False,False,False,False,False,True,False
515.87,5,54,0,5,16,False,False,True,True,False,False,False,False,False
27.1,3,33,0,225,5,False,False,True,True,False,False,False,False,False
106.83,5,36,0,97,14,False,True,False,False,False,False,True,False,False
38.46,3,49,0,86,3,True,False,False,False,True,False,True,False,False
63.92,5,48,0,91,3,True,False,False,False,False,False,False,True,False
179.81,3,37,0,364,13,False,True,False,False,True,False,False,False,False
540.05,2,24,0,182,13,True,False,False,False,False,False,False,False,False
113.45,2,20,1,103,4,False,True,False,False,False,False,True,False,False
199.11,1,35,0,261,4,True,False,False,False,False,False,False,False,False
18.19,2,42,0,83,8,False,False,False,False,False,False,True,False,False
357.66,4,40,0,26,1,True,False,False,False,True,False,False,False,False
42.73,3,23,0,331,8,False,False,True,False,True,False,False,False,False
10.03,2,32,0,34,9,False,True,False,True,False,False,False,True,False
158.14,4,15,0,62,0,True,False,False,False,False,False,False,False,True
601.96,3,27,0,325,21,True,False,False,False,False,True,False,False,False
66.54,3,29,0,324,13,False,False,True,False,True,False,False,True,False
32.36,1,22,0,18,7,True,False,False,False,True,True,False,False,False
479.09,4,28,0,30,1,True,False,False,False,False,False,True,False,False
177.39,4,48,0,82,1,False,True,False,False,False,False,True,False,False
214.86,5,32,0,10,23,True,False,False,False,False,True,False,False,False
938.18,4,35,0,149,3,False,False,True,False,True,False,False,False,False
263.35,4,24,0,324,9,False,True,False,False,True,False,True,False,False
317.48,5,40,0,77,17,False,True,False,False,True,False,False,False,False
98.77,4,41,0,340,7,True,False,False,False,False,False,True,False,False
195.49,5,20,0,122,5,True,False,False,False,True,False,False,True,False
63.93,3,27,0,336,22,False,True,False,True,False,False,True,False,False
201.05,5,31,0,104,12,True,False,False,True,False,False,False,False,False
158.52,1,29,0,33,10,False,False,True,False,False,False,False,False,True
248.53,4,38,0,33,10,False,True,False,False,True,False,False,False,True
283.86,3,38,0,334,19,False,False,False,False,False,False,True,False,False
183.11,1,56,1,315,1,False,True,False,False,True,False,False,False,False
469.72,3,24,0,291,18,False,False,True,False,False,False,False,True,False
235.15,1,44,1,25,20,True,False,False,False,False,False,False,False,True
10.82,5,43,0,18,17,False,False,True,False,False,False,True,False,False
28.63,1,37,0,11,0,False,True,False,False,True,False,False,False,True
34.57,5,43,0,295,15,False,False,False,False,True,True,False,False,False
55.7,5,36,0,67,10,False,False,False,True,False,False,False,True,False
664.97,5,41,0,5,7,False,True,False,False,True,False,False,False,True
71.68,2,43,0,168,2,False,True,False,False,False,False,True,False,False
23.87,5,37,0,26,14,False,True,False,False,True,False,False,True,False
17.71,2,18,0,294,7,True,False,False,False,True,False,False,False,False
147.82,1,28,0,284,18,False,False,True,False,True,False,True,False,False
196.25,5,33,0,343,7,False,False,True,False,False,False,True,False,False
598.3,3,30,1,29,21,False,False,False,False,True,True,False,False,False
63.02,3,25,0,137,16,True,False,False,True,False,False,True,False,False
328.33,2,34,0,7,16,True,False,False,False,False,False,False,False,False
111.83,4,28,0,117,8,False,True,False,False,True,False,True,False,False
55.17,2,46,0,241,16,False,True,False,True,False,True,False,False,False
425.52,4,31,0,298,22,False,False,False,False,False,False,True,False,False
136.85,4,46,0,227,18,False,False,False,False,False,False,False,False,False
74.28,2,32,0,205,17,False,False,False,False,True,False,False,True,False
197.17,4,24,0,173,6,False,True,False,True,False,False,True,False,False
66.36,5,33,0,274,20,True,False,False,False,False,False,False,False,False
16.49,2,34,0,298,7,False,True,False,False,True,False,True,False,False
96.48,2,28,0,103,9,False,False,True,False,True,False,True,False,False
58.04,5,47,0,350,15,True,False,False,True,False,False,False,False,False
47.68,3,35,0,345,4,False,False,False,False,False,True,False,False,False
571.94,1,36,0,324,0,False,False,False,False,False,True,False,False,False
337.6,5,16,0,360,20,True,False,False,True,False,False,True,False,False
23.91,4,44,0,280,1,False,True,False,False,True,True,False,False,False
65.4,3,24,0,208,4,True,False,False,True,False,False,False,False,False
103.73,5,48,0,122,13,True,False,False,False,True,False,False,True,False
77.69,5,35,0,329,15,False,False,False,False,False,False,False,False,False
31.73,5,34,0,125,22,False,True,False,False,False,False,True,False,False
84.35,4,43,0,94,5,False,False,True,True,False,False,False,False,True
351.76,1,45,0,283,3,False,False,True,False,True,False,False,True,False
80.23,1,28,0,167,13,True,False,False,True,False,False,False,True,False
120.73,5,34,0,120,23,False,True,False,False,True,False,False,True,False
117.95,5,28,0,196,11,False,False,True,False,True,True,False,False,False
111.83,5,40,0,195,18,True,False,False,False,False,True,False,False,False
60.53,1,27,0,221,2,False,True,False,False,False,False,False,True,False
121.49,4,37,0,251,23,True,False,False,False,True,False,True,False,False
211.85,2,38,0,337,11,False,False,False,False,False,False,False,False,True
230.7,4,41,0,90,14,False,False,False,False,True,False,False,False,True
55.92,1,40,0,353,19,False,False,True,False,False,False,False,False,False
386.49,3,41,0,326,0,False,False,False,False,False,False,False,False,True
20.56,4,23,0,250,20,False,False,False,True,False,True,False,False,False
51.2,2,51,0,246,18,False,False,False,False,True,False,False,False,True
273.15,1,31,0,262,7,False,False,True,True,False,False,False,False,False
51.53,1,15,1,352,4,False,False,False,False,False,False,True,False,False
18.52,4,17,0,50,12,False,False,False,True,False,False,False,False,True
84.12,4,32,0,168,5,True,False,False,True,False,False,False,True,False
49.02,3,35,0,106,1,True,False,False,True,False,False,True,False,False
33.93,4,34,0,218,15,False,True,False,True,False,True,False,False,False
47.04,4,46,0,138,19,True,False,False,False,False,True,False,False,False
42.5,5,24,0,259,3,False,False,False,True,False,False,False,False,False
78.14,5,30,0,201,22,False,True,False,False,False,False,False,False,False
397.65,2,38,1,200,5,False,False,True,True,False,False,False,False,False
94.23,2,27,0,316,1,False,False,True,True,False,False,False,True,False
17.4,5,38,0,335,3,False,True,False,True,False,True,False,False,False
140.51,3,41,1,13,1,False,False,False,True,False,False,False,True,False
98.86,2,33,0,277,13,False,True,False,False,False,False,False,False,False
11.25,5,38,0,328,4,True,False,False,True,False,False,False,False,False
21.71,1,18,0,106,19,True,False,False,False,False,False,False,False,True
115.99,5,44,0,165,13,True,False,False,False,False,True,False,False,False
74.43,3,27,0,167,0,False,False,False,False,True,False,False,True,False
38.43,3,24,0,330,14,True,False,False,True,False,False,False,False,False
74.54,5,22,0,160,0,False,False,True,False,True,False,False,False,True
141.67,2,30,0,80,20,False,False,False,True,False,False,True,False,False
165.11,2,39,0,329,13,False,False,False,False,False,False,False,True,False
553.61,4,36,0,41,23,False,False,True,False,False,True,False,False,False
87.66,4,27,1,4,15,True,False,False,False,True,False,False,False,True
57.34,5,40,0,39,11,True,False,False,True,False,False,True,False,False
217.71,3,28,0,248,20,False,False,True,True,False,True,False,False,False
377.11,1,16,0,84,6,False,False,False,False,True,False,False,True,False
169.42,1,24,0,45,18,True,False,False,False,False,False,False,True,False
221.1,4,25,0,59,8,False,True,False,True,False,True,False,False,False
478.17,2,22,0,189,22,True,False,False,False,False,False,False,False,True
124.93,1,22,1,149,1,False,True,False,False,False,False,False,True,False
32.88,2,30,0,180,23,False,False,False,False,True,True,False,False,False
191.75,2,45,0,363,13,False,False,False,True,False,False,True,False,False
